"","sp2_name","sp1_name","sp1","sp2","sp1_inc","sp2_inc","obs_cooccur","prob_cooccur","exp_cooccur","p_lt","p_gt","PhylumITS","ClassITS","OrderITS","FamilyITS","GenusITS","SpeciesITS","Phylum16S","Class16S","Order16S","Family16S","Genus16S","Species16S"
"291","ASV13259","ITS675",675,1665,6,29,0,0.033,2.4,0.04147,1,"Ascomycota","Saccharomycetes","Saccharomycetales","Pichiaceae","Nakazawaea","Nakazawaea_ishiwadae","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacteraceae","Rhodobacteraceae"
"292","ASV13259","ITS888",888,1665,7,29,0,0.038,2.8,0.02352,1,"Ascomycota","Saccharomycetes","Saccharomycetales","Phaffomycetaceae","Cyberlindnera","Cyberlindnera","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacteraceae","Rhodobacteraceae"
"293","ASV13259","ITS910",910,1665,7,29,0,0.038,2.8,0.02352,1,"Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium","Penicillium_melanoconidium","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacteraceae","Rhodobacteraceae"
"294","ASV13259","ITS538",538,1665,8,29,0,0.044,3.2,0.01318,1,"Ascomycota","Saccharomycetes","Saccharomycetales","Phaffomycetaceae","Wickerhamomyces","Wickerhamomyces_anomalus","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacteraceae","Rhodobacteraceae"
"295","ASV13259","ITS832",832,1665,7,29,0,0.038,2.8,0.02352,1,"Ascomycota","Saccharomycetes","Saccharomycetales","Pichiaceae","Pichia","Pichia_myanmarensis","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacteraceae","Rhodobacteraceae"
"296","ASV13259","ITS817",817,1665,6,29,0,0.033,2.4,0.04147,1,"Basidiomycota","Microbotryomycetes","Leucosporidiales","Leucosporidiaceae","Leucosporidium","Leucosporidium_creatinivorum","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacteraceae","Rhodobacteraceae"
"297","ASV13259","ITS692",692,1665,6,29,0,0.033,2.4,0.04147,1,"Basidiomycota","Tremellomycetes","Filobasidiales","Filobasidiaceae","Naganishia","Naganishia_albida","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacteraceae","Rhodobacteraceae"
"298","ASV13260","ITS534",534,2216,7,27,0,0.035,2.6,0.03285,1,"Ascomycota","Sordariomycetes","Sordariales","Sordariaceae","Neurospora","Neurospora_terricola","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Burkholderiaceae","Burkholderiaceae"
"299","ASV13260","ITS436",436,2216,7,27,0,0.035,2.6,0.03285,1,"Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Piromyces","unidentified","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Burkholderiaceae","Burkholderiaceae"
"300","ASV13320","ITS685",685,1436,6,30,0,0.034,2.5,0.03581,1,"Ascomycota","Pezizomycetes","Pezizales","Pezizaceae","Iodophanus","Iodophanus_testaceus","Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Sphingobacterium","Sphingobacterium"
"301","ASV13320","ITS910",910,1436,7,30,0,0.039,2.9,0.01978,1,"Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium","Penicillium_melanoconidium","Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Sphingobacterium","Sphingobacterium"
"302","ASV13320","ITS498",498,1436,8,30,0,0.045,3.3,0.01079,1,"Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium","Penicillium_melanoconidium","Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Sphingobacterium","Sphingobacterium"
"303","ASV13320","ITS580",580,1436,7,30,0,0.039,2.9,0.01978,1,"Basidiomycota","Tremellomycetes","Filobasidiales","Filobasidiaceae","Filobasidiaceae","Filobasidiaceae","Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Sphingobacterium","Sphingobacterium"
"304","ASV13320","ITS169",169,1436,6,30,0,0.034,2.5,0.03581,1,"Fungi","Fungi","Fungi","Fungi","Fungi","Fungi","Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Sphingobacterium","Sphingobacterium"
"305","ASV13382","ITS466",466,1223,2,63,0,0.024,1.7,0.01712,1,"Fungi","Fungi","Fungi","Fungi","Fungi","Fungi","Firmicutes","Clostridia","Clostridiales","Family XI","Helcococcus","uncultured bacterium"
"306","ASV13382","ITS793",793,1223,2,63,0,0.024,1.7,0.01712,1,"Fungi","Fungi","Fungi","Fungi","Fungi","Fungi","Firmicutes","Clostridia","Clostridiales","Family XI","Helcococcus","uncultured bacterium"
"307","ASV13382","ITS771",771,1223,2,63,0,0.024,1.7,0.01712,1,"Ascomycota","Dothideomycetes","Capnodiales","Mycosphaerellaceae","Septoria","Septoria_cretae","Firmicutes","Clostridia","Clostridiales","Family XI","Helcococcus","uncultured bacterium"
"308","ASV13382","ITS1057",1057,1223,2,63,0,0.024,1.7,0.01712,1,"Ascomycota","Sordariomycetes","Sordariomycetes","Sordariomycetes","Sordariomycetes","Sordariomycetes","Firmicutes","Clostridia","Clostridiales","Family XI","Helcococcus","uncultured bacterium"
"309","ASV13382","ITS573",573,1223,2,63,0,0.024,1.7,0.01712,1,"Ascomycota","Sordariomycetes","Microascales","Microascaceae","Petriellopsis","Petriellopsis_africana","Firmicutes","Clostridia","Clostridiales","Family XI","Helcococcus","uncultured bacterium"
"310","ASV13385","ITS975",975,1927,7,25,0,0.033,2.4,0.04519,1,"Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Ophiosphaerella","unidentified","Spirochaetes","Spirochaetia","Spirochaetales","Spirochaetaceae","Treponema 2","uncultured rumen bacterium"
"311","ASV13385","ITS786",786,1927,7,25,0,0.033,2.4,0.04519,1,"Fungi","Fungi","Fungi","Fungi","Fungi","Fungi","Spirochaetes","Spirochaetia","Spirochaetales","Spirochaetaceae","Treponema 2","uncultured rumen bacterium"
"312","ASV13392","ITS104",104,1667,17,14,0,0.045,3.3,0.0157,1,"Basidiomycota","Microbotryomycetes","Sporidiobolales","Sporidiobolaceae","Sporobolomyces","Sporobolomyces_roseus","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus"
"313","ASV13397","ITS133",133,1312,4,43,0,0.032,2.4,0.02518,1,"Fungi","Fungi","Fungi","Fungi","Fungi","Fungi","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Taibaiella","uncultured bacterium"
"314","ASV13398","ITS396",396,1960,17,12,0,0.038,2.8,0.03037,1,"Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Phaeosphaeria","Phaeosphaeria_ampeli","Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae","Leucobacter","Leucobacter"
"315","ASV13398","ITS15",15,1960,15,12,0,0.034,2.5,0.04851,1,"Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Exserohilum","Exserohilum_turcicum","Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae","Leucobacter","Leucobacter"
"316","ASV13409","ITS580",580,2001,7,27,0,0.035,2.6,0.03285,1,"Basidiomycota","Tremellomycetes","Filobasidiales","Filobasidiaceae","Filobasidiaceae","Filobasidiaceae","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Blautia","Blautia"
"317","ASV13409","ITS750",750,2001,8,27,0,0.041,3,0.01941,1,"Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus_caesiellus","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Blautia","Blautia"
"318","ASV13423","ITS169",169,1376,6,37,0,0.042,3,0.01144,1,"Fungi","Fungi","Fungi","Fungi","Fungi","Fungi","Actinobacteria","Actinobacteria","Micrococcales","Micrococcales Incertae Sedis","Timonella","Timonella"
"319","ASV13423","ITS988",988,1376,5,37,0,0.035,2.5,0.0251,1,"Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycetales_fam_Incertae_sedis","Candida","Candida","Actinobacteria","Actinobacteria","Micrococcales","Micrococcales Incertae Sedis","Timonella","Timonella"
"320","ASV13423","ITS806",806,1376,5,37,0,0.035,2.5,0.0251,1,"Fungi","Fungi","Fungi","Fungi","Fungi","Fungi","Actinobacteria","Actinobacteria","Micrococcales","Micrococcales Incertae Sedis","Timonella","Timonella"
"321","ASV13423","ITS817",817,1376,6,37,0,0.042,3,0.01144,1,"Basidiomycota","Microbotryomycetes","Leucosporidiales","Leucosporidiaceae","Leucosporidium","Leucosporidium_creatinivorum","Actinobacteria","Actinobacteria","Micrococcales","Micrococcales Incertae Sedis","Timonella","Timonella"
"322","ASV13423","ITS721",721,1376,5,37,0,0.035,2.5,0.0251,1,"Fungi","Fungi","Fungi","Fungi","Fungi","Fungi","Actinobacteria","Actinobacteria","Micrococcales","Micrococcales Incertae Sedis","Timonella","Timonella"
"323","ASV13423","ITS910",910,1376,7,37,0,0.049,3.5,0.00512,1,"Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium","Penicillium_melanoconidium","Actinobacteria","Actinobacteria","Micrococcales","Micrococcales Incertae Sedis","Timonella","Timonella"
"324","ASV13435","ITS330",330,2315,24,9,0,0.041,3,0.02116,1,"Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycetaceae","Kazachstania","Kazachstania_humilis","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Erysipelothrix","uncultured bacterium"
"325","ASV13435","ITS111",111,2315,20,9,0,0.034,2.5,0.04565,1,"Ascomycota","Saccharomycetes","Saccharomycetales","Phaffomycetaceae","Wickerhamomyces","Wickerhamomyces","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Erysipelothrix","uncultured bacterium"
"326","ASV13515","ITS550",550,2259,9,23,0,0.039,2.8,0.02581,1,"Fungi","Fungi","Fungi","Fungi","Fungi","Fungi","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiraceae","Lachnospiraceae"
"327","ASV13519","ITS111",111,2285,20,11,0,0.041,3,0.02142,1,"Ascomycota","Saccharomycetes","Saccharomycetales","Phaffomycetaceae","Wickerhamomyces","Wickerhamomyces","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacteraceae","Rhodobacteraceae"
"328","ASV13519","ITS513",513,2285,20,11,0,0.041,3,0.02142,1,"Ascomycota","Dothideomycetes","Dothideales","Aureobasidiaceae","Aureobasidium","Aureobasidium_pullulans","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacteraceae","Rhodobacteraceae"
"329","ASV13531","ITS875",875,1565,2,59,0,0.022,1.6,0.03463,1,"Fungi","Fungi","Fungi","Fungi","Fungi","Fungi","Firmicutes","Clostridia","Clostridiales","Family XI","W5053","Clostridiales bacterium FK041"
"330","ASV13578","ITS832",832,1842,7,34,0,0.045,3.3,0.00944,1,"Ascomycota","Saccharomycetes","Saccharomycetales","Pichiaceae","Pichia","Pichia_myanmarensis","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacteraceae","Rhodobacteraceae"
"331","ASV13578","ITS1013",1013,1842,6,34,0,0.038,2.8,0.01917,1,"Basidiomycota","Agaricomycetes","Cantharellales","Cantharellales_fam_Incertae_sedis","Sistotrema","Sistotrema_brinkmannii","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacteraceae","Rhodobacteraceae"
"332","ASV13578","ITS888",888,1842,7,34,0,0.045,3.3,0.00944,1,"Ascomycota","Saccharomycetes","Saccharomycetales","Phaffomycetaceae","Cyberlindnera","Cyberlindnera","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacteraceae","Rhodobacteraceae"
"333","ASV13578","ITS685",685,1842,6,34,0,0.038,2.8,0.01917,1,"Ascomycota","Pezizomycetes","Pezizales","Pezizaceae","Iodophanus","Iodophanus_testaceus","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacteraceae","Rhodobacteraceae"
"334","ASV13578","ITS675",675,1842,6,34,0,0.038,2.8,0.01917,1,"Ascomycota","Saccharomycetes","Saccharomycetales","Pichiaceae","Nakazawaea","Nakazawaea_ishiwadae","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacteraceae","Rhodobacteraceae"
"335","ASV13580","ITS603",603,2204,6,33,0,0.037,2.7,0.02255,1,"Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Bipolaris","Bipolaris_sorokiniana","Actinobacteria","Actinobacteria","Micrococcales","Micrococcales Incertae Sedis","Timonella","Timonella senegalensis JC301"
"336","ASV13587","ITS397",397,1918,6,31,0,0.035,2.5,0.03082,1,"Fungi","Fungi","Fungi","Fungi","Fungi","Fungi","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Spongiibacteraceae","BD1-7 clade","BD1-7 clade"
"337","ASV13587","ITS750",750,1918,8,31,0,0.047,3.4,0.00878,1,"Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus_caesiellus","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Spongiibacteraceae","BD1-7 clade","BD1-7 clade"
"338","ASV13587","ITS718",718,1918,6,31,0,0.035,2.5,0.03082,1,"Basidiomycota","Tremellomycetes","Filobasidiales","Filobasidiaceae","Naganishia","Naganishia_friedmannii","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Spongiibacteraceae","BD1-7 clade","BD1-7 clade"
"339","ASV13587","ITS614",614,1918,6,31,0,0.035,2.5,0.03082,1,"Ascomycota","Dothideomycetes","Pleosporales","Coniothyriaceae","Coniothyrium","unidentified","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Spongiibacteraceae","BD1-7 clade","BD1-7 clade"
"340","ASV13587","ITS1013",1013,1918,6,31,0,0.035,2.5,0.03082,1,"Basidiomycota","Agaricomycetes","Cantharellales","Cantharellales_fam_Incertae_sedis","Sistotrema","Sistotrema_brinkmannii","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Spongiibacteraceae","BD1-7 clade","BD1-7 clade"
"341","ASV13587","ITS624",624,1918,6,31,0,0.035,2.5,0.03082,1,"Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Ophiosphaerella","Ophiosphaerella_aquatica","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Spongiibacteraceae","BD1-7 clade","BD1-7 clade"
"342","ASV13587","ITS580",580,1918,7,31,0,0.041,3,0.01656,1,"Basidiomycota","Tremellomycetes","Filobasidiales","Filobasidiaceae","Filobasidiaceae","Filobasidiaceae","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Spongiibacteraceae","BD1-7 clade","BD1-7 clade"
"343","ASV13587","ITS498",498,1918,8,31,0,0.047,3.4,0.00878,1,"Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium","Penicillium_melanoconidium","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Spongiibacteraceae","BD1-7 clade","BD1-7 clade"
"344","ASV13587","ITS832",832,1918,7,31,0,0.041,3,0.01656,1,"Ascomycota","Saccharomycetes","Saccharomycetales","Pichiaceae","Pichia","Pichia_myanmarensis","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Spongiibacteraceae","BD1-7 clade","BD1-7 clade"
"345","ASV13587","ITS817",817,1918,6,31,0,0.035,2.5,0.03082,1,"Basidiomycota","Microbotryomycetes","Leucosporidiales","Leucosporidiaceae","Leucosporidium","Leucosporidium_creatinivorum","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Spongiibacteraceae","BD1-7 clade","BD1-7 clade"
"346","ASV13587","ITS675",675,1918,6,31,0,0.035,2.5,0.03082,1,"Ascomycota","Saccharomycetes","Saccharomycetales","Pichiaceae","Nakazawaea","Nakazawaea_ishiwadae","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Spongiibacteraceae","BD1-7 clade","BD1-7 clade"
"347","ASV13590","ITS773",773,1579,11,21,0,0.043,3.2,0.01697,1,"Basidiomycota","Agaricomycetes","Agaricales","Physalacriaceae","Armillaria","Armillaria_borealis","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Burkholderiaceae","Burkholderiaceae"
"348","ASV13590","ITS335",335,1579,11,21,0,0.043,3.2,0.01697,1,"Fungi","Fungi","Fungi","Fungi","Fungi","Fungi","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Burkholderiaceae","Burkholderiaceae"
"349","ASV13591","ITS721",721,1231,5,42,0,0.039,2.9,0.01131,1,"Fungi","Fungi","Fungi","Fungi","Fungi","Fungi","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus pichinotyi"
"350","ASV13591","ITS169",169,1231,6,42,0,0.047,3.5,0.00433,1,"Fungi","Fungi","Fungi","Fungi","Fungi","Fungi","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus pichinotyi"
"351","ASV13591","ITS1026",1026,1231,4,42,0,0.032,2.3,0.02891,1,"Ascomycota","Dothideomycetes","Pleosporales","Pleosporales","Pleosporales","Pleosporales","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus pichinotyi"
"352","ASV13591","ITS1040",1040,1231,4,42,0,0.032,2.3,0.02891,1,"Ascomycota","Saccharomycetes","Saccharomycetales","Phaffomycetaceae","Cyberlindnera","Cyberlindnera_culbertsonii","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus pichinotyi"
"353","ASV13591","ITS988",988,1231,5,42,0,0.039,2.9,0.01131,1,"Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycetales_fam_Incertae_sedis","Candida","Candida","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus pichinotyi"
"354","ASV13591","ITS806",806,1231,5,42,0,0.039,2.9,0.01131,1,"Fungi","Fungi","Fungi","Fungi","Fungi","Fungi","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus pichinotyi"
"355","ASV1364","ITS1013",1013,1539,6,33,0,0.037,2.7,0.02255,1,"Basidiomycota","Agaricomycetes","Cantharellales","Cantharellales_fam_Incertae_sedis","Sistotrema","Sistotrema_brinkmannii","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Taibaiella","uncultured bacterium"
"356","ASV13687","ITS252",252,2344,12,18,0,0.041,3,0.02386,1,"Basidiomycota","Microbotryomycetes","Sporidiobolales","Sporidiobolaceae","Rhodotorula","Rhodotorula_kratochvilovae","Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","uncultured","uncultured"
"357","ASV13687","ITS775",775,2344,12,18,0,0.041,3,0.02386,1,"Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Phaeosphaeria","Phaeosphaeria_caricicola","Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","uncultured","uncultured"
"358","ASV13687","ITS442",442,2344,10,18,0,0.034,2.5,0.04707,1,"Ascomycota","Ascomycota","Ascomycota","Ascomycota","Ascomycota","Ascomycota","Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","uncultured","uncultured"
"359","ASV13707","ITS934",934,1145,7,30,0,0.039,2.9,0.01978,1,"Ascomycota","Sordariomycetes","Hypocreales","Hypocreales","Hypocreales","Hypocreales","Tenericutes","Mollicutes","Mycoplasmatales","Mycoplasmataceae","Mycoplasma","Mycoplasma bovis"
"360","ASV13707","ITS936",936,1145,6,30,0,0.034,2.5,0.03581,1,"Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Leptospora","unidentified","Tenericutes","Mollicutes","Mycoplasmatales","Mycoplasmataceae","Mycoplasma","Mycoplasma bovis"
"361","ASV13715","ITS975",975,1750,7,28,0,0.037,2.7,0.02785,1,"Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Ophiosphaerella","unidentified","Chloroflexi","Chloroflexia","Thermomicrobiales","JG30-KF-CM45","Paraburkholderia tropica","Paraburkholderia tropica"
"362","ASV13799","ITS1092",1092,1251,3,62,0,0.035,2.5,0.00265,1,"Basidiomycota","Microbotryomycetes","Microbotryomycetes_ord_Incertae_sedis","Microbotryomycetes_fam_Incertae_sedis","Curvibasidium","Curvibasidium_cygneicollum","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella 9","Prevotella 9"
"363","ASV13799","ITS608",608,1251,2,62,0,0.023,1.7,0.02093,1,"Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella 9","Prevotella 9"
"364","ASV13800","ITS617",617,2338,8,23,0,0.035,2.5,0.03994,1,"Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Alternaria","Alternaria_metachromatica","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiraceae","Lachnospiraceae"
"365","ASV13878","ITS1026",1026,2085,4,40,0,0.03,2.2,0.0376,1,"Ascomycota","Dothideomycetes","Pleosporales","Pleosporales","Pleosporales","Pleosporales","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","[Eubacterium] hallii group","uncultured bacterium"
"366","ASV13878","ITS169",169,2085,6,40,0,0.045,3.3,0.00651,1,"Fungi","Fungi","Fungi","Fungi","Fungi","Fungi","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","[Eubacterium] hallii group","uncultured bacterium"
"367","ASV13878","ITS133",133,2085,4,40,0,0.03,2.2,0.0376,1,"Fungi","Fungi","Fungi","Fungi","Fungi","Fungi","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","[Eubacterium] hallii group","uncultured bacterium"
"368","ASV13892","ITS372",372,1602,10,21,0,0.039,2.9,0.02546,1,"Ascomycota","Dothideomycetes","Capnodiales","Capnodiales","Capnodiales","Capnodiales","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus reuteri"
"369","ASV13896","ITS373",373,1982,10,22,0,0.041,3,0.02057,1,"Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Leptospora","unidentified","Bacteroidetes","Bacteroidia","Flavobacteriales","Weeksellaceae","Weeksella","uncultured bacterium"
"370","ASV13896","ITS356",356,1982,10,22,0,0.041,3,0.02057,1,"Fungi","Fungi","Fungi","Fungi","Fungi","Fungi","Bacteroidetes","Bacteroidia","Flavobacteriales","Weeksellaceae","Weeksella","uncultured bacterium"
"371","ASV13970","ITS750",750,2030,8,24,0,0.036,2.6,0.03355,1,"Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus_caesiellus","Firmicutes","Clostridia","Clostridiales","Christensenellaceae","Christensenellaceae R-7 group","uncultured anaerobic bacterium"
"372","ASV14012","ITS221",221,2178,30,8,0,0.045,3.3,0.01079,1,"Ascomycota","Saccharomycetes","Saccharomycetales","Debaryomycetaceae","Debaryomyces","Debaryomyces_udenii","Cyanobacteria","Sericytochromatia","Hyaloperonospora arabidopsidis","Hyaloperonospora arabidopsidis","Hyaloperonospora arabidopsidis","Hyaloperonospora arabidopsidis"
"373","ASV14012","ITS142",142,2178,23,8,0,0.035,2.5,0.03994,1,"Ascomycota","Dothideomycetes","Pleosporales","Coniothyriaceae","Coniothyrium","unidentified","Cyanobacteria","Sericytochromatia","Hyaloperonospora arabidopsidis","Hyaloperonospora arabidopsidis","Hyaloperonospora arabidopsidis","Hyaloperonospora arabidopsidis"
"374","ASV14012","ITS141",141,2178,24,8,0,0.036,2.6,0.03355,1,"Basidiomycota","Tremellomycetes","Filobasidiales","Filobasidiaceae","Filobasidium","Filobasidium_wieringae","Cyanobacteria","Sericytochromatia","Hyaloperonospora arabidopsidis","Hyaloperonospora arabidopsidis","Hyaloperonospora arabidopsidis","Hyaloperonospora arabidopsidis"
"375","ASV14048","ITS211",211,1136,25,8,0,0.038,2.7,0.02807,1,"Ascomycota","Sordariomycetes","Hypocreales","Hypocreales_fam_Incertae_sedis","Sarocladium","Sarocladium_zeae","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Moraxellaceae","Moraxellaceae"
"376","ASV14101","ITS563",563,2176,7,27,0,0.035,2.6,0.03285,1,"Basidiomycota","Microbotryomycetes","Sporidiobolales","Sporidiobolaceae","Rhodotorula","Rhodotorula_kratochvilovae","Firmicutes","Clostridia","Clostridiales","Clostridiaceae 1","Proteiniclasticum","uncultured bacterium"
"377","ASV14108","ITS498",498,1606,8,25,0,0.038,2.7,0.02807,1,"Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium","Penicillium_melanoconidium","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Flaviflexus","uncultured bacterium"
"378","ASV14108","ITS750",750,1606,8,25,0,0.038,2.7,0.02807,1,"Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus_caesiellus","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Flaviflexus","uncultured bacterium"
"379","ASV14108","ITS832",832,1606,7,25,0,0.033,2.4,0.04519,1,"Ascomycota","Saccharomycetes","Saccharomycetales","Pichiaceae","Pichia","Pichia_myanmarensis","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Flaviflexus","uncultured bacterium"
"380","ASV14108","ITS888",888,1606,7,25,0,0.033,2.4,0.04519,1,"Ascomycota","Saccharomycetes","Saccharomycetales","Phaffomycetaceae","Cyberlindnera","Cyberlindnera","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Flaviflexus","uncultured bacterium"
"381","ASV14108","ITS910",910,1606,7,25,0,0.033,2.4,0.04519,1,"Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium","Penicillium_melanoconidium","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Flaviflexus","uncultured bacterium"
"382","ASV14127","ITS1050",1050,1852,4,39,0,0.029,2.1,0.04261,1,"Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Alternaria","Alternaria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Idiomarinaceae","Idiomarina","Idiomarina indica"
"383","ASV14130","ITS832",832,2100,7,27,0,0.035,2.6,0.03285,1,"Ascomycota","Saccharomycetes","Saccharomycetales","Pichiaceae","Pichia","Pichia_myanmarensis","BRC1","uncultured bacterium","uncultured bacterium","uncultured bacterium","uncultured bacterium","uncultured bacterium"
"384","ASV14130","ITS498",498,2100,8,27,0,0.041,3,0.01941,1,"Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium","Penicillium_melanoconidium","BRC1","uncultured bacterium","uncultured bacterium","uncultured bacterium","uncultured bacterium","uncultured bacterium"
"385","ASV14130","ITS910",910,2100,7,27,0,0.035,2.6,0.03285,1,"Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium","Penicillium_melanoconidium","BRC1","uncultured bacterium","uncultured bacterium","uncultured bacterium","uncultured bacterium","uncultured bacterium"
